2015-05-06 11:45:28.790 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:35.497 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:35.507 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:38.113 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:38.143 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:41.822 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:41.833 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:45.821 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:45.832 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:52.374 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:52.384 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:55.176 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:55.187 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:57.886 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:57.894 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:04.911 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:04.921 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:07.334 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:07.343 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:11.576 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:11.587 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:15.133 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:15.145 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:19.524 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:19.533 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:22.276 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:22.285 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:28.940 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:28.949 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:35.681 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:35.692 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:39.811 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:39.821 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:41.055 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:41.064 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:43.782 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:43.792 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:48.551 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:48.563 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:55.369 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:55.381 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:57.813 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:46:57.821 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:01.668 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:01.681 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:04.111 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:04.119 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:10.847 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:10.862 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:14.575 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:14.583 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:19.325 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:19.334 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:23.340 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:23.353 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:30.014 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:30.024 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:36.614 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:36.621 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:43.281 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:43.291 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:47:47.164 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:48:31.787 +0100	EndTestCase		(Duration:"512.172", Errors:"1", Exceptions:"0", StartTime:"2015-05-06 11:39:59 +0100", Successes:"0", TestCase:"navigate_brand.script", Warnings:"0")
2015-05-06 11:48:31.796 +0100	ABORTED		Execution Time 0:08:32 navigate_brand.script
